store_nbr,store_name,chain_name,store_state,target,total_orders,total_items,total_brands,total_sales,total_qty,avg_invoice_value,sales_per_order,qty_per_order,items_per_order,brands_per_order,adoption_probability,segment,potential_revenue,opportunity_tier,store_size
45673,LONGS LAHAINA #9877,37,8,0,46,15,4,1478.17,63,23.84145161,32.13413043,1.369565217,0.326086957,0.086956522,0.035353307,Low Potential,52.258197808190005,Tier 4,Small Store
46730,HOLIDAY MKT #57-PROMO,37,2,0,7,5,2,639.75,9,91.39285714,91.39285714,1.285714286,0.714285714,0.285714286,0.03530514,Low Potential,22.586463315,Tier 4,Small Store
62114,FOOD UNIVERSE #2693,21,24,0,7,31,5,3269.31,67,64.10411765,467.0442857,9.571428571,4.428571429,0.714285714,0.035231374,Low Potential,115.18228333194,Tier 4,Small Store
62247,LEON MARKETPLACE,21,18,0,1,8,3,190.56,8,23.82,190.56,8.0,8.0,3.0,0.03518975,Low Potential,6.70575876,Tier 4,Small Store
11231010,JD'S SUPERMARKET #12-010,20,28,0,2,2,1,128.12,3,42.70666667,64.06,1.5,1.0,0.5,0.03505579,Low Potential,4.491347814800001,Tier 4,Small Store
34742,LUCKY CALIFORNIA #703,32,2,0,154,210,11,43980.2964,1003,45.20071572,285.5863403,6.512987013,1.363636364,0.071428571,0.035015117,Low Potential,1539.9752241406786,Tier 4,Small Store
34708,SAVE MART #551,32,19,0,23,111,10,7060.2077,135,52.68811716,306.9655522,5.869565217,4.826086957,0.434782609,0.035007883,Low Potential,247.16292511729907,Tier 4,Small Store
13514010,JESSIES #4(NEW)-010,20,28,0,1,3,2,185.81,3,61.93666667,185.81,3.0,3.0,2.0,0.03497427,Low Potential,6.498569108700001,Tier 4,Small Store
12834010,FIESTA MART #82-010,11,28,0,258,132,7,91701.51,1894,51.45988215,355.4322093,7.341085271,0.511627907,0.027131783,0.034963466,Low Potential,3206.20262703366,Tier 4,Medium Store
14127010,LA MORENITA MEAT MARKET-010,20,9,0,24,16,3,3122.61,59,53.83810345,130.10875,2.458333333,0.666666667,0.125,0.03494652,Low Potential,109.1243528172,Tier 4,Small Store
34451,ROWLAND GROCERY STORE,29,16,0,1,1,1,14.4036,1,14.4036,14.4036,1.0,1.0,1.0,0.034891967,Low Potential,0.5025699358812,Tier 4,Small Store
45206,STATE MARKET,37,2,1,2,13,5,644.31,13,49.56230769,322.155,6.5,6.5,2.5,0.03488799,Low Potential,22.4786808369,Tier 4,Small Store
16399,WESTERN BEEF STR# 062,0,20,0,254,250,10,176780.6405,3088,67.91419151,695.9867736,12.15748031,0.984251969,0.039370079,0.034879234,Low Potential,6165.9733266693775,Tier 4,Large Store
26212,CHURCH FOODS LLC,0,29,0,61,92,11,25608.5429,526,80.02669656,419.8121787,8.62295082,1.508196721,0.180327869,0.03475907,Low Potential,890.1291352591031,Tier 4,Small Store
45099,KERMAN FOOD CENTER MARKET,37,2,0,1,6,4,253.06,6,42.17666667,253.06,6.0,6.0,4.0,0.03475702,Low Potential,8.7956114812,Tier 4,Small Store
62869,KEY FRESH & NATURAL #1666,21,18,0,280,222,19,74771.8,1769,45.59256098,267.0421429,6.317857143,0.792857143,0.067857143,0.034744233,Low Potential,2597.8888410294,Tier 4,Medium Store
49245,HARVEY'S #1630,33,7,0,197,217,9,30999.0492,630,52.98982769,157.3555797,3.197969543,1.101522843,0.045685279,0.034732867,Low Potential,1076.6858529900564,Tier 4,Small Store
12748010,FIESTA MART # 54-010,11,28,0,206,131,7,79226.57,1637,55.71488748,384.595,7.946601942,0.63592233,0.033980583,0.034679413,Low Potential,2747.53094160341,Tier 4,Medium Store
12754010,FIESTA MART #58-010,11,28,0,256,128,7,91261.64,2024,50.28189532,356.4907813,7.90625,0.5,0.02734375,0.034529112,Low Potential,3151.18338886368,Tier 4,Medium Store
11965010,CULEBRA MKT #29-010,20,28,1,6,6,4,657.11,11,59.73727273,109.5183333,1.833333333,1.0,0.666666667,0.03433006,Low Potential,22.558625726600003,Tier 4,Small Store
50215,FOODLINX #511,30,2,0,6,34,4,7899.55,236,232.3397059,1316.591667,39.33333333,5.666666667,0.666666667,0.034282975,Low Potential,270.82007516125003,Tier 4,Small Store
60837,#88 CAFETERIA,31,20,0,2,3,3,109.06,4,36.35333333,54.53,2.0,1.5,1.5,0.03417211,Low Potential,3.7268103166,Tier 4,Small Store
12310010,DRG EMP TYL#284-010,20,28,0,51,31,4,7660.54,98,104.9389041,150.2066667,1.921568627,0.607843137,0.078431373,0.034129556,Low Potential,261.45082892024,Tier 4,Small Store
50201,El TORITO MCMINNVILLE,30,23,0,19,18,4,1943.78,36,53.99388889,102.3042105,1.894736842,0.947368421,0.210526316,0.034108836,Low Potential,66.30007324008,Tier 4,Small Store
26575,MET FOODS 560-43562-PU,0,18,0,35,45,7,173154.6345,3579,2838.600566,4947.275271,102.2571429,1.285714286,0.2,0.033972397,Low Potential,5882.4779856238965,Tier 4,Large Store
31076,#605 PRICE BUSTERS,6,20,0,1,6,0,124.9761,6,20.82935,124.9761,6.0,6.0,0.0,0.033930663,Low Potential,4.2405219321543,Tier 4,Small Store
93416,GEN MILLS GROCERY,26,14,0,1221,116,2,892797.69,17636,66.97154677,731.2020393,14.44389844,0.095004095,0.001638002,0.03388974,Low Potential,30256.6815867006,Tier 4,Large Store
25854,SUPERMAX WAREHOUSE,24,25,1,30,6,1,65018.5784,1767,2031.830575,2167.285947,58.9,0.2,0.033333333,0.033857416,Low Potential,2201.3610566174143,Tier 4,Medium Store
15672010,99 RAN MKT 5109-010,20,28,0,1,3,2,139.12,3,46.37333333,139.12,3.0,3.0,2.0,0.03383106,Low Potential,4.7065770672000005,Tier 4,Small Store
11343,STOP AND SHOP #541,3,20,0,2,1,0,51.8198,14,25.9099,25.9099,7.0,0.5,0.0,0.033754133,Low Potential,1.7491324212333998,Tier 4,Small Store
12377010,EL CENTRO SUPERMKT-010,20,28,0,20,9,3,1567.1,32,48.971875,78.355,1.6,0.45,0.15,0.033739112,Low Potential,52.8725624152,Tier 4,Small Store
49431,FRESCO Y MAS #0286,33,6,0,112,142,7,40672.0237,827,55.33608667,363.1430688,7.383928571,1.267857143,0.0625,0.03361574,Low Potential,1367.2201739730378,Tier 4,Small Store
49630,WINN-DIXIE #0640,33,6,0,218,178,9,34488.5604,743,50.05596575,158.2044055,3.408256881,0.816513761,0.041284404,0.033480134,Low Potential,1154.6816236590937,Tier 4,Small Store
50836,LYNDEN FOOD PAVILLION-CPU,30,31,0,7,35,8,1899.61,46,46.33195122,271.3728571,6.571428571,5.0,1.142857143,0.033419587,Low Potential,63.48418166107,Tier 4,Small Store
11522,STOP AND SHOP #852,3,18,0,5,1,0,131.2103,35,26.24206,26.24206,7.0,0.2,0.0,0.0332952,Low Potential,4.368673180559999,Tier 4,Small Store
62426,FOOD UNIVERSE  #2444,21,20,0,54,118,9,19956.82,287,70.02392982,369.5707407,5.314814815,2.185185185,0.166666667,0.033261888,Low Potential,663.8015116761601,Tier 4,Small Store
16243,ANTILLANA SUPER FOOD,0,20,0,94,138,9,33685.9904,659,52.38878756,358.3616,7.010638298,1.468085106,0.095744681,0.033242058,Low Potential,1119.7916466642432,Tier 4,Small Store
62586,MULBERRY MARKET #2308,21,20,0,99,132,16,17668.86,428,41.86933649,178.4733333,4.323232323,1.333333333,0.161616162,0.033216685,Low Potential,586.9009569291001,Tier 4,Small Store
30575,WEIS #94,36,24,0,82,40,9,4853.6944,147,33.24448219,59.19139512,1.792682927,0.487804878,0.109756098,0.033156984,Low Potential,160.93386756168962,Tier 4,Small Store
13663010,LA SUPER ECONOMICA #1-010,20,28,0,17,14,3,1691.87,30,56.39566667,99.52176471,1.764705882,0.823529412,0.176470588,0.03314537,Low Potential,56.0776571419,Tier 4,Small Store
50258,AURORA SUPER SAVER,30,31,0,11,21,2,2010.89,59,43.715,182.8081818,5.363636364,1.909090909,0.181818182,0.03309115,Low Potential,66.54266262350001,Tier 4,Small Store
11492,STOP AND SHOP #801,3,18,0,2,1,0,51.8198,14,25.9099,25.9099,7.0,0.5,0.0,0.033078987,Low Potential,1.7141464905425998,Tier 4,Small Store
13947010,LA MICH MM 32 DAL-010,20,28,0,8,10,3,833.65,17,49.03823529,104.20625,2.125,1.25,0.375,0.033021793,Low Potential,27.52861773445,Tier 4,Small Store
45707,NUGGET MARKET WAREHOUSE,37,2,0,11,8,2,46250.02,699,3083.334667,4204.547273,63.54545455,0.727272727,0.181818182,0.033013627,Low Potential,1526.8809090225398,Tier 4,Small Store
16392,WESTERN BEEF STR# 039,0,20,0,307,272,11,173953.4919,3021,66.31852531,566.6237521,9.840390879,0.885993485,0.035830619,0.032991745,Low Potential,5739.029246624365,Tier 4,Large Store
26152,117 CORONA MEAT CORP.,0,20,0,7,19,4,3982.7199,70,181.0327227,568.9599857,10.0,2.714285714,0.571428571,0.032910515,Low Potential,131.0733630097485,Tier 4,Small Store
50230,FOODLINX #526,30,2,0,3,15,6,723.46,22,48.23066667,241.1533333,7.333333333,5.0,2.0,0.032867484,Low Potential,23.778309974640003,Tier 4,Small Store
49486,FRESCO Y MAS #0384,33,6,0,103,142,7,41184.992,826,53.4870026,399.8542913,8.019417476,1.378640777,0.067961165,0.032836508,Low Potential,1352.371319287936,Tier 4,Small Store
13954010,LA MICH MM 16 SA-010,20,28,0,1,2,1,111.14,2,55.57,111.14,2.0,2.0,1.0,0.032760467,Low Potential,3.64099830238,Tier 4,Small Store
62780,KEY FOOD MARKETPLACE#1392,21,20,0,164,160,16,40375.5,867,48.8216445,246.1920732,5.286585366,0.975609756,0.097560976,0.032738693,Low Potential,1321.8410992215,Tier 4,Small Store
49944,FRESCO Y MAS #2450,33,6,0,385,178,8,49431.3578,1023,54.14168434,128.3931371,2.657142857,0.462337662,0.020779221,0.03273533,Low Potential,1618.151809931074,Tier 4,Small Store
26283,FRUIT TREE FARM INC,0,20,0,204,129,8,91525.0079,1747,109.3488744,448.6519995,8.56372549,0.632352941,0.039215686,0.03263268,Low Potential,2986.706294798172,Tier 4,Medium Store
16397,WESTERN BEEF STR# 048,0,20,0,359,267,9,246066.7387,4201,70.14445231,685.4226705,11.70194986,0.743732591,0.025069638,0.03255631,Low Potential,8011.025025806196,Tier 4,Large Store
15663010,SUPERMERCADOS MORELOS-010,20,28,0,7,6,2,660.31,12,55.02583333,94.33,1.714285714,0.857142857,0.285714286,0.032525968,Low Potential,21.47722193008,Tier 4,Small Store
16373,MET FRESH,0,18,0,67,81,7,17552.5061,333,53.02871934,261.977703,4.970149254,1.208955224,0.104477612,0.03242019,Low Potential,569.0555827381589,Tier 4,Small Store
12750010,FUSIONSPHERE - 010,20,28,0,1,1,1,2887.01,102,1443.505,2887.01,102.0,1.0,1.0,0.032318328,Low Potential,93.30333611928,Tier 4,Small Store
30549,WEIS #60,36,11,0,252,174,16,53440.4838,1222,45.99008933,212.0654119,4.849206349,0.69047619,0.063492063,0.032222908,Low Potential,1722.0077929628906,Tier 4,Medium Store
12809010,FIESTA MART #70-010,11,28,0,254,127,7,94414.14,2028,55.0198951,371.7092126,7.984251969,0.5,0.027559055,0.032197073,Low Potential,3039.85895781222,Tier 4,Medium Store
34797,LUCKY #783,32,2,0,166,255,12,51813.2672,1064,51.35110723,312.1281157,6.409638554,1.536144578,0.072289157,0.032183435,Low Potential,1667.5289170688322,Tier 4,Medium Store
14166010,MI PUEBLITO MEAT MARKET-010,20,28,0,21,15,3,2001.32,39,58.86235294,95.30095238,1.857142857,0.714285714,0.142857143,0.032106217,Low Potential,64.25481420644,Tier 4,Small Store
46748,SAN JOAQUIN FOODLAND,37,2,0,17,21,3,1888.29,53,39.339375,111.0758824,3.117647059,1.235294118,0.176470588,0.032090455,Low Potential,60.59608527195,Tier 4,Small Store
50194,LEPREKON #7 (PROSSER),30,31,0,1,1,1,12.07,1,12.07,12.07,1.0,1.0,1.0,0.032040734,Low Potential,0.38673165938,Tier 4,Small Store
34799,LUCKY #790,32,2,0,34,42,6,6460.3419,124,52.09953145,190.0100559,3.647058824,1.235294118,0.176470588,0.031998683,Low Potential,206.7224325297177,Tier 4,Small Store
13796010,LA MICH MM 58 HOU-010,20,28,0,8,7,3,731.92,15,56.30153846,91.49,1.875,0.875,0.375,0.0319512,Low Potential,23.385722304,Tier 4,Small Store
13757010,LA MICH MM 01 CORPUS-010,20,28,0,8,7,3,686.08,14,57.17333333,85.76,1.75,0.875,0.375,0.0319512,Low Potential,21.921079296,Tier 4,Small Store
16383,WESTERN BEEF STR# 012,0,20,0,253,251,9,153724.3123,2471,76.25213904,607.6059775,9.766798419,0.992094862,0.035573123,0.031866726,Low Potential,4898.6905396025295,Tier 4,Large Store
63841,TOPS PT #369,35,20,0,158,259,8,118962.4,2633,49.03643858,752.9265823,16.66455696,1.639240506,0.050632911,0.031722486,Low Potential,3773.7830685264,Tier 4,Large Store
10794,COLONIAL FARMS GOURMET FOODS,3,24,0,3,1,0,67.3691,3,22.45636667,22.45636667,1.0,0.333333333,0.0,0.031713616,Low Potential,2.1365177676656,Tier 4,Small Store
34728,SAVE MART #619,32,2,0,174,260,12,51926.6752,1018,52.29272427,298.4291678,5.850574713,1.494252874,0.068965517,0.031650815,Low Potential,1643.521590320288,Tier 4,Medium Store
16179,LINCOLN MARKET,0,20,0,177,166,10,62284.9002,1432,44.87384741,351.8920915,8.09039548,0.937853107,0.056497175,0.03156174,Low Potential,1965.819826038348,Tier 4,Medium Store
15847010,SURTI-MERCADO LMMM GRANDVIEW-010,20,28,0,8,6,3,787.74,13,60.59538462,98.4675,1.625,0.75,0.375,0.031496465,Low Potential,24.8110253391,Tier 4,Small Store
16218,TOP TOMATO,0,20,0,49,74,8,10266.7879,225,57.67858371,209.5262837,4.591836735,1.510204082,0.163265306,0.03147146,Low Potential,323.110804723334,Tier 4,Small Store
16334010,EL RANCHERO BGA-010,20,28,0,2,1,1,117.38,2,58.69,58.69,1.0,0.5,0.5,0.031422053,Low Potential,3.68832058114,Tier 4,Small Store
1011,SEDANO'S SUPERMARKETS #14,5,6,0,7,7,3,346.16,7,49.45142857,49.45142857,1.0,1.0,0.428571429,0.03132208,Low Potential,10.842451212800002,Tier 4,Small Store
46467,HOLIDAY MARKET #63 PROMO,37,23,0,6,5,1,480.21,7,80.035,80.035,1.166666667,0.833333333,0.166666667,0.031290077,Low Potential,15.02580787617,Tier 4,Small Store
30131,SUPERMAX LOS FILTROS CENTRO COMERCIAL LOS FILTROS,24,25,0,3,2,2,165.1503,3,55.0501,55.0501,1.0,0.666666667,0.666666667,0.031228803,Low Potential,5.157446184090899,Tier 4,Small Store
25852,SPRMX DE CIDR,24,25,0,3,2,2,165.1303,3,55.04343333,55.04343333,1.0,0.666666667,0.666666667,0.031228803,Low Potential,5.1568216080309,Tier 4,Small Store
25847,SPRMX TRUJILLO ALTO,24,25,0,3,2,2,165.1103,3,55.03676667,55.03676667,1.0,0.666666667,0.666666667,0.031228803,Low Potential,5.156197031970899,Tier 4,Small Store
50229,FOODLINX #525,30,2,0,10,33,5,9232.6,173,242.9631579,923.26,17.3,3.3,0.5,0.031162785,Low Potential,287.713528791,Tier 4,Small Store
62629,KEY FOOD #1866,21,20,0,200,251,15,58027.45,1242,46.79633065,290.13725,6.21,1.255,0.075,0.031143285,Low Potential,1807.1654131732496,Tier 4,Medium Store
13923010,LA SUPER ECONOMICA-010,20,28,0,23,10,4,2365.78,42,57.70195122,102.86,1.826086957,0.434782609,0.173913043,0.031058287,Low Potential,73.47707421886001,Tier 4,Small Store
50057,TUKWILA SUPER SAVER FOODS,30,31,0,26,47,5,6880.02,147,53.75015625,264.6161538,5.653846154,1.807692308,0.192307692,0.030959647,Low Potential,213.00299055294,Tier 4,Small Store
13898010,LA MICH MM 85 HOU-010,20,28,0,18,7,3,1772.91,38,46.65552632,98.495,2.111111111,0.388888889,0.166666667,0.030952651,Low Potential,54.87626448441001,Tier 4,Small Store
16812010,PRECIOSA MARKET BGA - 010,20,28,0,9,9,2,1250.77,23,69.48722222,138.9744444,2.555555556,1.0,0.222222222,0.030861061,Low Potential,38.60008926697,Tier 4,Small Store
902,LIMA - SN WAREHOUSE,5,21,0,4,5,2,6268.36,124,1253.672,1567.09,31.0,1.25,0.5,0.030848157,Low Potential,193.36735341252,Tier 4,Small Store
45228,LOLAS MARKET #5,37,2,0,1,2,1,95.5,2,47.75,95.5,2.0,2.0,1.0,0.030828057,Low Potential,2.9440794435,Tier 4,Small Store
16060010,BREAD BASKET-010,20,28,0,36,30,4,4820.16,85,57.38285714,133.8933333,2.361111111,0.833333333,0.111111111,0.030801417,Low Potential,148.46775816672,Tier 4,Small Store
15684010,SPR MERC MONT #2-010,20,28,0,6,8,4,1099.52,10,122.1688889,183.2533333,1.666666667,1.333333333,0.666666667,0.030771434,Low Potential,33.83380711168,Tier 4,Small Store
46232,TIMES #04 KANEOHE,37,8,0,90,40,3,21188.63,342,85.78392713,235.4292222,3.8,0.444444444,0.033333333,0.030746939,Low Potential,651.48551410357,Tier 4,Small Store
34439,MARITIME MARKET,29,16,0,1,1,1,1608.6465,27,1608.6465,1608.6465,27.0,1.0,1.0,0.030705828,Low Potential,49.394822741802,Tier 4,Small Store
26227,UNCLE GIUSEPPE'S,0,20,0,51,76,10,14420.2553,278,54.00844682,282.7501039,5.450980392,1.490196078,0.196078431,0.030684635,Low Potential,442.4802704873155,Tier 4,Small Store
26240,UNCLE GIUSEPPE'S,0,20,0,71,88,10,21795.8393,406,57.35747184,306.9836521,5.718309859,1.23943662,0.14084507,0.030636497,Low Potential,667.748165326932,Tier 4,Small Store
30620,WEIS #157,36,24,0,91,49,9,6296.6174,214,29.84178863,69.1935978,2.351648352,0.538461538,0.098901099,0.030598933,Low Potential,192.66977394923416,Tier 4,Small Store
16382,WESTERN BEEF STR# 010,0,20,0,333,247,9,238351.8697,4168,74.78878874,715.7713805,12.51651652,0.741741742,0.027027027,0.03058653,Low Potential,7290.356613135142,Tier 4,Large Store
34607,SAVE MART #8,32,2,0,138,235,12,45587.9301,1028,45.27103287,330.3473196,7.449275362,1.702898551,0.086956522,0.030564766,Low Potential,1393.3844159308564,Tier 4,Small Store
15661010,MAS BY SIEMPRE GROCERY-010,20,28,1,10,7,0,685.93,17,40.34882353,68.593,1.7,0.7,0.0,0.030440949,Low Potential,20.88036014757,Tier 4,Small Store
14385010,POCO LOCO #17-010,20,28,0,11,17,3,1217.56,25,48.7024,110.6872727,2.272727273,1.545454545,0.272727273,0.030421032,Low Potential,37.03943172192,Tier 4,Small Store
62112,SUPER FRESH #2688,21,10,0,42,87,7,20289.92,432,47.62892019,483.0933333,10.28571429,2.071428571,0.166666667,0.030305335,Low Potential,614.8928227232,Tier 4,Small Store
16454,WESTERN BEEF,0,20,0,171,181,11,57837.2392,928,69.34920767,338.229469,5.426900585,1.058479532,0.064327485,0.030186187,Low Potential,1745.8857180549303,Tier 4,Medium Store
46230,TIMES #02 KAHALA,37,8,0,84,47,3,27789.41,404,102.1669485,330.8263095,4.80952381,0.55952381,0.035714286,0.03015665,Low Potential,838.0355110765,Tier 4,Small Store
12697010,FIESTA MART #3-010,11,28,0,256,131,7,94682.79,1981,52.51402662,369.8546484,7.73828125,0.51171875,0.02734375,0.030153729,Low Potential,2855.0391906239097,Tier 4,Medium Store
49267,HARVEY'S #1601,33,7,0,232,238,9,40105.1474,826,54.6391654,172.8670147,3.560344828,1.025862069,0.038793103,0.030146124,Low Potential,1209.0147465586776,Tier 4,Small Store
49243,HARVEY'S #1662,33,7,0,202,216,9,32232.081,632,57.76358602,159.5647574,3.128712871,1.069306931,0.044554455,0.03014296,Low Potential,971.57032829976,Tier 4,Small Store
13948010,LA MICH MM 33 DAL-010,20,28,0,14,9,3,1063.96,22,48.36181818,75.99714286,1.571428571,0.642857143,0.214285714,0.030108789,Low Potential,32.034547144440005,Tier 4,Small Store
45327,ABC #21 STORE,37,8,0,19,10,4,1510.83,33,50.361,79.51736842,1.736842105,0.526315789,0.210526316,0.030072384,Low Potential,45.43425991872,Tier 4,Small Store
14962010,PRONTOS SUPERETTE-010,20,28,0,6,7,3,569.25,9,63.25,94.875,1.5,1.166666667,0.5,0.03005574,Low Potential,17.109229995,Tier 4,Small Store
16516,SUPREMO FOOD MARKET,0,18,0,33,52,7,7973.1267,158,76.66467981,241.6099,4.787878788,1.575757576,0.212121212,0.029962618,Low Potential,238.8957495777006,Tier 4,Small Store
46038,FOOD BASKET,37,2,0,6,9,4,588.86,9,65.42888889,98.14333333,1.5,1.5,0.666666667,0.029906413,Low Potential,17.61069035918,Tier 4,Small Store
16388,WESTERN BEEF STR# 029,0,20,0,314,246,9,245479.6187,4154,73.82845675,781.7822252,13.22929936,0.78343949,0.02866242,0.029894494,Low Potential,7338.488988349438,Tier 4,Large Store
46666,H MART,37,8,0,13,7,2,1339.08,30,49.59555556,103.0061538,2.307692308,0.538461538,0.153846154,0.029775228,Low Potential,39.87141231024,Tier 4,Small Store
45659,LONGS PALI #9228,37,8,0,64,29,4,5304.17,131,44.57285714,82.87765625,2.046875,0.453125,0.0625,0.029740185,Low Potential,157.74699707144998,Tier 4,Small Store
34710,SAVE MART #553,32,19,0,100,234,12,44578.4647,971,50.25757012,445.784647,9.71,2.34,0.12,0.029695012,Low Potential,1323.7580442080764,Tier 4,Small Store
13856010,LA MICH MM 83 HOU-010,20,28,0,34,17,3,5415.29,105,51.57419048,159.2732353,3.088235294,0.5,0.088235294,0.029664429,Low Potential,160.64148571941,Tier 4,Small Store
12726010,FIESTA MART #40-010,11,28,0,206,133,7,86551.6,1781,53.72538796,420.1533981,8.645631068,0.645631068,0.033980583,0.029575028,Low Potential,2559.7659934448,Tier 4,Medium Store
13829010,LA MICH MM 61 HOU-010,20,28,0,21,10,3,1854.48,37,52.98514286,88.30857143,1.761904762,0.476190476,0.142857143,0.029547228,Low Potential,54.79474338144,Tier 4,Small Store
16343,UNCLE GIUSEPPES,0,18,0,94,118,15,24043.1486,448,57.51949426,255.7781766,4.765957447,1.255319149,0.159574468,0.029523773,Low Potential,709.8444614716678,Tier 4,Small Store
16521,SUPREMO FOOD MARKET,0,18,0,43,99,8,22754.3599,413,91.75145121,529.1711605,9.604651163,2.302325581,0.186046512,0.029472275,Low Potential,670.6227524217725,Tier 4,Small Store
26312,MET-TROPICAL SUN OF NJ,0,18,0,103,56,5,33681.7347,832,81.75178325,327.007133,8.077669903,0.54368932,0.048543689,0.029416995,Low Potential,990.8154212612266,Tier 4,Small Store
16390,WESTERN BEEF STR# 035,0,20,0,284,274,9,172961.8523,3032,69.37900213,609.0206067,10.67605634,0.964788732,0.031690141,0.029355543,Low Potential,5077.389092552299,Tier 4,Large Store
34623,SAVE MART #65,32,2,0,141,252,12,54010.996,1128,49.64245956,383.0567092,8.0,1.787234043,0.085106383,0.029176386,Low Potential,1575.845667540456,Tier 4,Medium Store
45229,LOLAS MARKET #6,37,2,0,1,2,2,112.6,2,56.3,112.6,2.0,2.0,2.0,0.029053722,Low Potential,3.2714490972,Tier 4,Small Store
47519,LONGS WAILUKU #10060,37,8,0,55,29,4,4214.71,105,40.14009524,76.63109091,1.909090909,0.527272727,0.072727273,0.029045647,Low Potential,122.41897886737,Tier 4,Small Store
15677010,SUPER MER MEX #1 - 010,20,28,0,8,8,4,831.38,14,59.38428571,103.9225,1.75,1.0,0.5,0.028997159,Low Potential,24.10765804942,Tier 4,Small Store
64305,JAK'S FINE FOODS,2,21,0,2,7,2,354.62,7,50.66,177.31,3.5,3.5,1.0,0.028945433,Low Potential,10.26462945046,Tier 4,Small Store
16491,LIVOTI'S OLD WORLD MARKET,0,18,0,48,44,9,9918.6792,213,48.14892816,206.63915,4.4375,0.916666667,0.1875,0.028930126,Low Potential,286.9486390095792,Tier 4,Small Store
45209,MI RANCHO CARNICERIA,37,2,0,19,11,3,1563.26,29,53.90551724,82.27684211,1.526315789,0.578947368,0.157894737,0.028906442,Low Potential,45.18828452092,Tier 4,Small Store
50239,FOODLINX #535,30,2,0,11,43,6,14074.75,392,287.2397959,1279.522727,35.63636364,3.909090909,0.545454545,0.028802108,Low Potential,405.382469573,Tier 4,Small Store
49539,WINN-DIXIE #0478,33,0,0,64,169,9,31357.1829,636,56.80649076,489.9559828,9.9375,2.640625,0.140625,0.028755946,Low Potential,901.7054581845234,Tier 4,Small Store
10872,WEISER'S MARKET,3,24,0,9,6,3,264.3947,10,26.43947,29.37718889,1.111111111,0.666666667,0.333333333,0.028725924,Low Potential,7.5949820582028,Tier 4,Small Store
49221,HARVEY'S #1617,33,7,0,224,226,9,34503.0073,683,54.16484662,154.0312826,3.049107143,1.008928571,0.040178571,0.028723976,Low Potential,991.0635536130246,Tier 4,Small Store
26179,GOURMET GLATT EMPORIUM INC,0,20,0,188,143,7,317159.4065,4980,171.2523793,1687.01812,26.4893617,0.760638298,0.037234043,0.028667523,Low Potential,9092.1745805051,Tier 4,Large Store
13660010,LA HACIENDA # 6-010,20,28,0,26,24,4,2852.31,48,59.423125,109.7042308,1.846153846,0.923076923,0.153846154,0.028626285,Low Potential,81.65103896835001,Tier 4,Small Store
62089,DUMBO MARKET #2634,21,20,0,188,246,13,68674.32,1468,47.03720548,365.2889362,7.808510638,1.308510638,0.069148936,0.028485352,Low Potential,1956.21217856064,Tier 4,Medium Store
59998,PUEBLO NUEVO MEAT CORP.,8,20,0,2,1,0,161.2537,2,80.62685,80.62685,1.0,0.5,0.0,0.028476348,Low Potential,4.5919164774876,Tier 4,Small Store
60114,320 FAIR FARM FOOD CORP,8,20,0,2,1,0,158.1666,2,79.0833,79.0833,1.0,0.5,0.0,0.028476348,Low Potential,4.5040071435768,Tier 4,Small Store
16595,UNCLE GIUSEPPE'S MARKETPLACE,0,20,0,94,102,14,22072.5534,448,50.16489409,234.8143979,4.765957447,1.085106383,0.14893617,0.028455168,Low Potential,628.0782151859712,Tier 4,Small Store
16146,COMPARE FRESH,0,18,0,98,102,7,47213.0347,927,79.21650117,481.7656602,9.459183673,1.040816327,0.071428571,0.028412282,Low Potential,1341.4300559721853,Tier 4,Small Store
16265,GALA FRESH FARMS,0,20,0,34,151,11,24172.6191,488,88.86992316,710.9593853,14.35294118,4.441176471,0.323529412,0.028390963,Low Potential,686.2839344811933,Tier 4,Small Store
62246,SUPER FRESH 2770,21,18,0,24,69,5,17082.39,188,159.6485047,711.76625,7.833333333,2.875,0.208333333,0.028368417,Low Potential,484.60036287663,Tier 4,Small Store
12814010,FIESTA MART #73-010,11,28,0,257,133,7,109114.8,2268,52.63617945,424.5712062,8.824902724,0.517509728,0.027237354,0.028280988,Low Potential,3085.8743494224,Tier 4,Large Store
16409,KEY FOOD,0,20,0,14,72,7,11924.7737,191,106.4711938,851.76955,13.64285714,5.142857143,0.5,0.028252508,Low Potential,336.9047643574396,Tier 4,Small Store
34720,SAVE MART #609,32,2,0,146,251,12,49810.537,1085,47.30345394,341.1680616,7.431506849,1.719178082,0.082191781,0.028160138,Low Potential,1402.671595774106,Tier 4,Small Store
30664,WEIS #195,36,24,0,104,77,13,10361.9236,323,32.89499556,99.63388077,3.105769231,0.740384615,0.125,0.028090524,Low Potential,291.0718635719664,Tier 4,Small Store
13761010,LA CASA SUPERMERCADO-010,20,28,0,23,13,3,2647.27,53,57.54934783,115.0986957,2.304347826,0.565217391,0.130434783,0.028035853,Low Potential,74.21847257131,Tier 4,Small Store
16498,MET FRESH,0,20,0,158,175,14,46244.1476,985,49.14362125,292.6844785,6.234177215,1.107594937,0.088607595,0.02794131,Low Potential,1292.1220637773558,Tier 4,Small Store
47500,OLIVER'S BUS. OFFICE/WHSE,37,2,0,15,10,1,23235.97,105,1010.259565,1549.064667,7.0,0.666666667,0.066666667,0.02793484,Low Potential,649.0931041948,Tier 4,Small Store
