store_nbr,store_name,chain_name,store_state,target,total_orders,total_items,total_brands,total_sales,total_qty,avg_invoice_value,sales_per_order,qty_per_order,items_per_order,brands_per_order,adoption_probability,segment,potential_revenue
37530,STOP & SHOP #596,34,20,0,64,4,1,3329.8532,73,46.89934085,52.02895625,1.140625,0.0625,0.015625,0.0007523951,Low Potential,2.505365155288414
78430,STOP & SHOP #2415 S.M.,34,10,0,78,2,1,4125.659,114,42.09856122,52.8930641,1.461538462,0.025641026,0.012820513,0.000749002,Low Potential,3.090126751410076
74321,STOP & SHOP #18 BAKERY,34,10,0,8,2,0,924.6264,12,77.0522,115.5783,1.5,0.25,0.0,0.00074848323,Low Potential,0.6920673556091264
74091,STOP & SHOP #64 BAKERY,34,10,0,8,2,0,921.8664,12,76.8222,115.2333,1.5,0.25,0.0,0.00074848323,Low Potential,0.6900015418907628
37017,STOP & SHOP #560,34,20,0,57,4,1,2744.7951,69,40.36463382,48.1543,1.210526316,0.070175439,0.01754386,0.0007446699,Low Potential,2.043966217983869
37548,STOP & SHOP #2512,34,20,0,28,4,1,1632.6454,35,46.64701143,58.30876429,1.25,0.142857143,0.035714286,0.00074330997,Low Potential,1.2135615987556057
37422,STOP & SHOP #644,34,3,0,30,4,1,1640.936,34,48.26282353,54.69786667,1.133333333,0.133333333,0.033333333,0.00074168964,Low Potential,1.2170652320268562
37462,SUPER STOP & SHOP #638-WALLINGFORD,34,3,0,58,4,1,2837.5717,66,42.99351061,48.92365,1.137931034,0.068965517,0.017241379,0.000738412,Low Potential,2.0952970661710366
37434,STOP & SHOP #681,34,3,0,61,4,1,2861.0946,70,40.87278,46.90319016,1.147540984,0.06557377,0.016393443,0.00073638506,Low Potential,2.106867318711325
70751,STOP & SHOP #737 BAKERY,34,26,0,5,2,0,542.5854,7,77.5122,108.51708,1.4,0.4,0.0,0.0007360746,Low Potential,0.3993833206064883
73731,STOP & SHOP #714 BAKERY,34,26,0,5,2,0,539.8254,7,77.11791429,107.96508,1.4,0.4,0.0,0.0007360746,Low Potential,0.39735175476473517
72081,STOP & SHOP #722 BAKERY,34,26,0,5,2,0,542.5854,7,77.5122,108.51708,1.4,0.4,0.0,0.0007360746,Low Potential,0.3993833206064883
37002,STOP & SHOP #516-HUNTINGTON STATION,34,20,0,55,4,1,2854.7135,62,46.04376613,51.90388182,1.127272727,0.072727273,0.018181818,0.00073546416,Low Potential,2.0995394566272734
73691,STOP & SHOP #9 BAKERY,34,10,0,2,2,0,310.0488,4,77.5122,155.0244,2.0,1.0,0.0,0.00073538715,Low Potential,0.22800590273248966
72201,STOP & SHOP #776 BAKERY,34,10,0,2,2,0,310.0488,4,77.5122,155.0244,2.0,1.0,0.0,0.00073538715,Low Potential,0.22800590273248966
73571,STOP & SHOP #30 BAKERY,34,10,0,2,2,0,310.0488,4,77.5122,155.0244,2.0,1.0,0.0,0.00073538715,Low Potential,0.22800590273248966
70411,STOP & SHOP #462 BAKERY BAKERY,34,10,0,2,2,0,310.0488,4,77.5122,155.0244,2.0,1.0,0.0,0.00073538715,Low Potential,0.22800590273248966
74041,STOP & SHOP #412 BAKERY,34,10,0,2,2,0,310.0488,4,77.5122,155.0244,2.0,1.0,0.0,0.00073538715,Low Potential,0.22800590273248966
71491,STOP & SHOP #45 BAKERY,34,10,0,2,2,0,310.0488,4,77.5122,155.0244,2.0,1.0,0.0,0.00073538715,Low Potential,0.22800590273248966
71151,STOP & SHOP #718 BAKERY,34,26,0,11,2,0,1229.1552,16,76.8222,111.7413818,1.454545455,0.181818182,0.0,0.000734993,Low Potential,0.9034204971648752
37485,0229 GIANT ROLLING ROAD,34,29,0,16,2,1,687.6215,19,36.19060526,42.97634375,1.1875,0.125,0.0625,0.0007341736,Low Potential,0.504833535828453
73221,STOP & SHOP #729 BAKERY,34,26,0,5,2,0,694.8498,9,77.20553333,138.96996,1.8,0.4,0.0,0.00073174847,Low Potential,0.5084552784264902
37356,STOP & SHOP #2818,34,18,0,52,4,1,2738.3034,60,46.41192203,52.65968077,1.153846154,0.076923077,0.019230769,0.0007310333,Low Potential,2.0017908970819787
52593,THE MARKET ST THOMAS,1,33,0,2,1,0,2225.202,3,1112.601,1112.601,1.5,0.5,0.0,0.0007281333,Low Potential,1.6202436958247564
37312,0256 GIANT COURT HOUSE,34,29,0,10,2,1,398.0935,11,36.19031818,39.80935,1.1,0.2,0.1,0.0007276706,Low Potential,0.28968094255781035
37249,0781 GIANT HEDGES RUN,34,29,0,10,2,1,398.0935,11,36.19031818,39.80935,1.1,0.2,0.1,0.0007276706,Low Potential,0.28968094255781035
74081,STOP & SHOP #726 BAKERY,34,26,0,9,2,0,924.6264,12,77.0522,102.7362667,1.333333333,0.222222222,0.0,0.0007241733,Low Potential,0.6695897750067059
37088,STOP & SHOP #554,34,20,0,48,4,1,2792.0703,57,48.98368947,58.16813125,1.1875,0.083333333,0.020833333,0.0007238104,Low Potential,2.020929522943357
37354,STOP & SHOP #2580,34,20,0,47,3,1,3121.7788,49,63.70977143,66.42082553,1.042553191,0.063829787,0.021276596,0.0007236086,Low Potential,2.25894597091123
11285,STOP AND SHOP #455,3,10,0,28,5,1,1575.7408,44,36.64513488,56.27645714,1.571428571,0.178571429,0.035714286,0.0007231664,Low Potential,1.139522787886858
37467,STOP & SHOP #2552-W HEMPSTEAD,34,20,0,66,4,1,3407.7902,75,45.43720267,51.63318485,1.136363636,0.060606061,0.015151515,0.0007220894,Low Potential,2.4607290953205783
60793,#204 BRISTOL,31,3,0,296,328,14,272809.88,6182,52.01332316,921.655,20.88513514,1.108108108,0.047297297,0.0007189836,Low Potential,196.1458265661914
78175,STOP & SHOP #718 S.M.,34,26,0,63,2,1,3148.5295,87,38.39670122,49.97665873,1.380952381,0.031746032,0.015873016,0.0007176952,Low Potential,2.259684573355189
37481,STOP & SHOP #458,34,10,0,28,4,1,1638.146,34,48.18076471,58.50521429,1.214285714,0.142857143,0.035714286,0.00071675883,Low Potential,1.1741556164434879
37522,STOP & SHOP #663,34,3,0,37,4,1,2191.2839,47,46.6230617,59.22388919,1.27027027,0.108108108,0.027027027,0.0007140359,Low Potential,1.5646553264527872
11487,STOP AND SHOP #776,3,10,0,11,4,1,428.4136,12,35.70113333,38.94669091,1.090909091,0.363636364,0.090909091,0.0007126317,Low Potential,0.30530110253593884
37527,SUPER STOP & SHOP #673,34,3,0,46,4,1,2630.6811,58,45.35657069,57.18871957,1.260869565,0.086956522,0.02173913,0.0007105793,Low Potential,1.8693074704232218
37503,SUPER STOP & SHOP #2612,34,3,0,45,4,1,2710.1837,57,48.3961375,60.22630444,1.266666667,0.088888889,0.022222222,0.00071054336,Low Potential,1.9257030364600594
37406,STOP & SHOP #614,34,3,0,36,4,1,2036.2595,45,45.25021111,56.56276389,1.25,0.111111111,0.027777778,0.0007078032,Low Potential,1.4412709446144871
37524,STOP & SHOP #603,34,3,0,36,4,1,2126.3773,43,49.45063488,59.06603611,1.194444444,0.111111111,0.027777778,0.00070776744,Low Potential,1.504980614147475
12004,STOP & SHOP # 2424,3,10,0,28,5,1,1178.1399,33,35.70120909,42.076425,1.178571429,0.178571429,0.035714286,0.0007074391,Low Potential,0.8334622172504256
52682,ARAVINS ENTERPRISES INC,1,6,0,1,6,2,263.8924,6,43.98206667,263.8924,6.0,6.0,2.0,0.0007062218,Low Potential,0.18636656360090711
37427,STOP & SHOP #658,34,3,0,45,4,1,2170.7431,51,42.5635902,48.23873556,1.133333333,0.088888889,0.022222222,0.00070392847,Low Potential,1.5280478654194682
78102,STOP & SHOP #94 S.M.,34,10,0,11,1,1,398.0735,11,36.1885,36.1885,1.0,0.090909091,0.090909091,0.00069972087,Low Potential,0.27854033546787105
11336,STOP AND SHOP #529,3,20,0,1,1,1,63.69,1,63.69,63.69,1.0,1.0,1.0,0.0006952669,Low Potential,0.04428154741530307
78138,STOP & SHOP #688 S.M.,34,3,0,48,2,1,2135.2315,59,37.46020175,44.48398958,1.229166667,0.041666667,0.020833333,0.0006899623,Low Potential,1.4732292298258398
37437,STOP & SHOP #695,34,3,0,72,4,1,4122.3548,98,44.3263957,57.25492778,1.361111111,0.055555556,0.013888889,0.00068823213,Low Potential,2.8371370338277426
11216,STOP AND SHOP #20,3,10,0,24,5,1,1037.7825,29,35.78560345,43.2409375,1.208333333,0.208333333,0.041666667,0.0006882272,Low Potential,0.71423012818399
52841,SUPERVALUE - WAREHOUSE,1,6,0,1,6,0,3931.2269,181,655.2044833,3931.2269,181.0,6.0,0.0,0.0006873043,Low Potential,2.701949160974834
36805,STOP & SHOP #2593,34,20,0,32,4,1,1745.8901,36,48.49694722,54.55906562,1.125,0.125,0.03125,0.0006847803,Low Potential,1.195551149109588
37132,STOP & SHOP/GU #887,34,18,0,34,4,1,1581.6185,38,41.62153947,46.51819118,1.117647059,0.117647059,0.029411765,0.0006823598,Low Potential,1.0792328740913655
11290,STOP AND SHOP #462,3,10,0,12,5,1,464.1239,13,35.70183846,38.67699167,1.083333333,0.416666667,0.083333333,0.00068122824,Low Potential,0.31617430625173726
78415,STOP & SHOP #2404 S.M.,34,10,0,9,1,1,325.6965,9,36.1885,36.1885,1.0,0.111111111,0.111111111,0.00067890604,Low Potential,0.22111732190186742
11205,STOP AND SHOP #6,3,10,0,29,5,1,1249.5405,35,35.70115714,43.08760345,1.206896552,0.172413793,0.034482759,0.00067235855,Low Potential,0.840139243565267
11223,STOP AND SHOP #35,3,10,0,32,5,1,1466.1761,41,35.76039268,45.81800312,1.28125,0.15625,0.03125,0.00067235855,Low Potential,0.9857960422951262
71841,STOP & SHOP #723 BAKERY,34,26,0,16,2,0,1461.6918,19,76.93114737,91.3557375,1.1875,0.125,0.0,0.0006720149,Low Potential,0.9822786627075635
71981,STOP & SHOP #3 BAKERY,34,10,0,5,2,0,697.6098,9,87.201225,139.52196,1.8,0.4,0.0,0.000671496,Low Potential,0.4684421724923537
37484,STOP & SHOP #2805,34,18,0,87,4,1,4803.8779,117,43.67161727,55.21698736,1.344827586,0.045977011,0.011494253,0.0006692573,Low Potential,3.2150303907901225
71701,STOP & SHOP #721 BAKERY,34,26,0,13,2,0,1231.9152,16,76.9947,94.76270769,1.230769231,0.153846154,0.0,0.0006680055,Low Potential,0.8229261216622776
37525,STOP & SHOP #653,34,3,0,89,4,1,5669.9882,133,46.09746504,63.70773258,1.494382022,0.04494382,0.011235955,0.00066784257,Low Potential,3.7866594952830113
78390,STOP & SHOP #665 S.M.,34,3,0,56,2,1,2533.315,70,38.38356061,45.23776786,1.25,0.035714286,0.017857143,0.00066491263,Low Potential,1.6844331389456055
11250,STOP AND SHOP #85,3,10,0,18,4,1,749.7163,21,35.70077619,41.65090556,1.166666667,0.222222222,0.055555556,0.0006636559,Low Potential,0.4975536656687386
11272,STOP AND SHOP #422,3,10,0,19,4,1,1040.2563,29,35.8709069,54.75033158,1.526315789,0.210526316,0.052631579,0.0006626172,Low Potential,0.6892917279861344
37057,STOP & SHOP #810,34,18,0,30,4,1,1833.5609,35,52.38745429,61.11869667,1.166666667,0.133333333,0.033333333,0.0006625654,Low Potential,1.2148540220356254
37469,STOP & SHOP #817-HACKENSACK,34,18,0,29,4,1,1397.936,33,42.36169697,48.20468966,1.137931034,0.137931034,0.034482759,0.0006612152,Low Potential,0.9243365612449124
45125,MICRONESIAN MART,37,8,0,3,2,0,1682.06,3,560.6866667,560.6866667,1.0,0.666666667,0.0,0.000660063,Low Potential,1.1102655704459174
37403,STOP & SHOP #607,34,3,0,77,4,1,4413.8632,104,43.27316863,57.3228987,1.350649351,0.051948052,0.012987013,0.00065881544,Low Potential,2.9079212067847604
37478,STOP & SHOP #812,34,18,0,28,4,1,1516.6507,34,44.60737353,54.16609643,1.214285714,0.142857143,0.035714286,0.00065754965,Low Potential,0.9972731396952818
11304,STOP AND SHOP #489,3,10,0,19,6,1,716.4798,20,35.82399,37.70946316,1.052631579,0.315789474,0.052631579,0.000656411,Low Potential,0.47030521737114755
11541,STOP AND SHOP #2411,3,10,0,18,6,1,714.036,20,35.7018,39.66866667,1.111111111,0.333333333,0.055555556,0.000656411,Low Potential,0.46870108018512835
37596,STOP & SHOP #2596,34,20,0,53,4,1,2735.9588,61,44.85178361,51.62186415,1.150943396,0.075471698,0.018867925,0.0006553556,Low Potential,1.7930258449849439
37555,STOP & SHOP #2545,34,20,0,41,4,1,2075.899,46,45.12823913,50.63168293,1.12195122,0.097560976,0.024390244,0.000652795,Low Potential,1.3551365234753465
37090,STOP & SHOP #555,34,20,0,38,4,1,1919.8388,44,43.6327,50.52207368,1.157894737,0.105263158,0.026315789,0.000652795,Low Potential,1.2532612025272334
37027,STOP & SHOP #570,34,20,0,66,4,1,3041.3269,74,41.09901216,46.08071061,1.121212121,0.060606061,0.015151515,0.00064959325,Low Potential,1.9756254150495107
11233,STOP AND SHOP #54,3,10,0,12,4,1,430.8574,12,35.90478333,35.90478333,1.0,0.333333333,0.083333333,0.00064430304,Low Potential,0.27760273407974745
37276,0109 GIANT N. CENTER ST.,34,11,0,39,2,1,1664.771,46,39.63740476,42.6864359,1.179487179,0.051282051,0.025641026,0.0006440053,Low Potential,1.072121365910687
52927,G.F.S. SAS,1,33,0,1,2,2,139.2205,3,69.61025,139.2205,3.0,2.0,2.0,0.0006415885,Low Potential,0.08932226771273416
78241,SUPER STOP & SHOP #474 GM,34,10,0,32,2,1,1411.3915,39,38.14571622,44.10598437,1.21875,0.0625,0.03125,0.00064013817,Low Potential,0.9034855702970526
72041,STOP & SHOP #36 BAKERY,34,10,0,4,2,0,537.0654,7,76.72362857,134.26635,1.75,0.5,0.0,0.0006398387,Low Potential,0.34363522219721926
37361,STOP & SHOP #2590,34,20,0,46,4,1,2567.5401,53,48.44415283,55.81608913,1.152173913,0.086956522,0.02173913,0.0006379079,Low Potential,1.6378540724910216
73411,STOP & SHOP #12 BAKERY,34,10,0,5,2,0,769.602,10,76.9602,153.9204,2.0,0.4,0.0,0.00063297513,Low Potential,0.487138929128414
78108,STOP & SHOP #674 S.M.,34,3,0,22,2,1,977.1295,27,36.18998148,44.41497727,1.227272727,0.090909091,0.045454545,0.0006312654,Low Potential,0.6168280451023893
72091,STOP & SHOP #707 BAKERY,34,26,0,11,2,0,999.3786,13,76.87527692,90.8526,1.181818182,0.181818182,0.0,0.00062766136,Low Potential,0.6272713279353921
71811,STOP & SHOP #720 BAKERY,34,26,0,11,2,0,1002.1386,13,77.08758462,91.10350909,1.181818182,0.181818182,0.0,0.00062766136,Low Potential,0.6290036732798908
11298,STOP AND SHOP #478,3,10,0,13,5,1,499.8242,14,35.70172857,38.44801538,1.076923077,0.384615385,0.076923077,0.000625929,Low Potential,0.3128544518344337
11213,STOP AND SHOP #17,3,10,0,13,4,1,502.258,14,35.87557143,38.63523077,1.076923077,0.307692308,0.076923077,0.000625929,Low Potential,0.3143778377866838
37344,0798 GIANT OX ROAD,34,29,0,18,2,1,796.187,22,36.19031818,44.23261111,1.222222222,0.111111111,0.055555556,0.0006249946,Low Potential,0.4976125538683846
37168,0760 GIANT RICHMOND HWY.,34,29,0,18,2,1,796.177,22,36.18986364,44.23205556,1.222222222,0.111111111,0.055555556,0.0006249946,Low Potential,0.4976063039226574
37054,STOP & SHOP #541,34,20,0,58,4,1,2958.2044,66,44.82127879,51.00352414,1.137931034,0.068965517,0.017241379,0.00062405027,Low Potential,1.8460682540461888
37303,0341 GIANT AUDREY LANE,34,11,0,9,2,1,325.7165,9,36.19072222,36.19072222,1.0,0.222222222,0.111111111,0.00062373333,Low Potential,0.20316023689464782
37333,0326 GIANT FOOD STORE,34,11,0,9,2,1,325.7065,9,36.18961111,36.18961111,1.0,0.222222222,0.111111111,0.00062373333,Low Potential,0.20315399956135663
36864,STOP & SHOP # 2424,34,10,0,48,4,1,2708.2133,59,45.90192034,56.42111042,1.229166667,0.083333333,0.020833333,0.00062347745,Low Potential,1.6885099175835085
37550,STOP & SHOP #599,34,20,0,83,4,1,5130.6383,107,48.40224811,61.81491928,1.289156627,0.048192771,0.012048193,0.0006222821,Low Potential,3.192704353700828
71921,STOP & SHOP #490 BAKERY,34,10,0,9,2,0,921.8664,12,83.80603636,102.4296,1.333333333,0.222222222,0.0,0.00062094466,Low Potential,0.5724280167410151
11297,STOP AND SHOP #475,3,10,0,41,6,1,1970.9479,55,35.83541636,48.0719,1.341463415,0.146341463,0.024390244,0.00061689044,Low Potential,1.2158589103577133
71441,STOP & SHOP #716 BAKERY,34,26,0,10,2,0,1007.6586,13,77.5122,100.76586,1.3,0.2,0.0,0.0006161797,Low Potential,0.6208987949752598
37501,STOP & SHOP #545,34,20,0,65,4,1,3137.754,81,39.221925,48.27313846,1.246153846,0.061538462,0.015384615,0.0006152323,Low Potential,1.9304475313948932
37473,STOP & SHOP #2502,34,20,0,50,4,1,2355.0444,56,42.05436429,47.100888,1.12,0.08,0.02,0.00061368826,Low Potential,1.445263096418325
78255,STOP & SHOP #613 S.M.,34,3,0,37,2,1,1628.5525,45,36.19005556,44.01493243,1.216216216,0.054054054,0.027027027,0.00061353913,Low Potential,0.9991806847046246
78370,STOP & SHOP #423 S.M.,34,10,0,46,2,1,2099.003,58,38.16369091,45.6305,1.260869565,0.043478261,0.02173913,0.0006115612,Low Potential,1.2836687429006561
78437,STOP & SHOP #406 S.M.,34,10,0,45,2,1,1918.0805,53,38.36161,42.62401111,1.177777778,0.044444444,0.022222222,0.0006115612,Low Potential,1.1730235660536272
78234,SUPER STOP & SHOP #472 S.M.,34,10,0,49,2,1,2171.35,60,38.09385965,44.31326531,1.224489796,0.040816327,0.020408163,0.0006115612,Low Potential,1.3279133592935977
72891,STOP & SHOP #619 BAKERY,34,3,0,13,2,0,1303.9074,17,76.70043529,100.3005692,1.307692308,0.153846154,0.0,0.00060916384,Low Potential,0.7942932325023576
70931,STOP & SHOP #2611 BAKERY,34,3,0,14,2,0,1386.9396,18,77.0522,99.06711429,1.285714286,0.142857143,0.0,0.00060916384,Low Potential,0.8448734458977123
72871,STOP & SHOP #727 BAKERY,34,3,0,10,2,0,769.602,10,76.9602,76.9602,1.0,0.2,0.0,0.00060889224,Low Potential,0.4686046843287768
37405,STOP & SHOP #610,34,3,0,25,4,1,1503.6624,28,53.70222857,60.146496,1.12,0.16,0.04,0.00060626754,Low Potential,0.9116217018135823
52550,PRESIDENTE #46,1,6,0,12,10,2,2119.7118,22,111.5637789,176.64265,1.833333333,0.833333333,0.166666667,0.0006043841,Low Potential,1.2811201362772846
73251,STOP & SHOP #469 BAKERY,34,10,0,18,2,0,2148.2616,28,76.72362857,119.3478667,1.555555556,0.111111111,0.0,0.00060237566,Low Potential,1.294060494347708
37597,STOP & SHOP #2586,34,20,0,44,4,1,2488.1693,54,46.07720926,56.54930227,1.227272727,0.090909091,0.022727273,0.0006005255,Low Potential,1.4942091807976248
37392,STOP & SHOP #521,34,20,0,53,4,1,3050.1904,64,47.659225,57.55076226,1.20754717,0.075471698,0.018867925,0.00060049514,Low Potential,1.8316245200049133
78180,STOP & SHOP #491 S.M.,34,10,0,18,1,1,651.403,18,36.18905556,36.18905556,1.0,0.055555556,0.055555556,0.0005992262,Low Potential,0.39033775468613024
78271,STOP & SHOP #619 S.M.,34,3,0,12,1,1,434.262,12,36.1885,36.1885,1.0,0.083333333,0.083333333,0.0005990107,Low Potential,0.2601275728287874
37059,STOP & SHOP 583,34,20,0,34,4,1,1965.8411,42,47.9473439,57.81885588,1.235294118,0.117647059,0.029411765,0.0005981489,Low Potential,1.1758657081827988
37482,STOP & SHOP #590,34,20,0,33,4,1,1896.1541,40,47.4038525,57.45921515,1.212121212,0.121212121,0.03030303,0.0005981489,Low Potential,1.1341825051985215
37024,STOP & SHOP #559,34,20,0,35,4,1,2009.8242,42,47.85295714,57.42354857,1.2,0.114285714,0.028571429,0.0005981489,Low Potential,1.202174151438754
37020,STOP & SHOP #564,34,20,0,42,4,1,2389.3876,48,49.77890833,56.89018095,1.142857143,0.095238095,0.023809524,0.00059772294,Low Potential,1.4281917925490533
37382,0789 GIANT FALMOUTH,34,29,0,16,2,1,579.036,16,36.18975,36.18975,1.0,0.125,0.0625,0.0005971874,Low Potential,0.3457929895163979
37383,0237 GIANT SOUTH RIDING,34,29,0,16,2,1,579.036,16,36.18975,36.18975,1.0,0.125,0.0625,0.0005971874,Low Potential,0.3457929895163979
37174,0770 GIANT JEFF.DAVIS HWY,34,29,0,16,2,1,579.036,16,36.18975,36.18975,1.0,0.125,0.0625,0.0005971874,Low Potential,0.3457929895163979
36863,STOP & SHOP # 2489,34,10,0,51,4,1,2421.6774,59,41.75305862,47.48387059,1.156862745,0.078431373,0.019607843,0.0005970061,Low Potential,1.445756222313142
37495,STOP & SHOP #2551,34,20,0,68,4,1,3161.0133,84,38.54894268,46.48548971,1.235294118,0.058823529,0.014705882,0.0005956477,Low Potential,1.8828503817142337
37540,STOP & SHOP #2565,34,20,0,67,4,1,3178.6517,80,39.73314625,47.44256269,1.194029851,0.059701493,0.014925373,0.0005956477,Low Potential,1.8933566545517533
37039,STOP & SHOP #544,34,20,0,36,4,1,1731.4771,41,42.23114878,48.09658611,1.138888889,0.111111111,0.027777778,0.0005925798,Low Potential,1.026038308765
37006,SUPER STOP & SHOP #850,34,18,0,41,4,1,2340.1899,49,47.75897755,57.07780244,1.195121951,0.097560976,0.024390244,0.0005916664,Low Potential,1.384611685423582
78414,STOP & SHOP #2403 S.M.,34,10,0,49,2,1,2316.174,64,38.6029,47.26885714,1.306122449,0.040816327,0.020408163,0.0005901904,Low Potential,1.366983677642187
37092,STOP & SHOP #888,34,18,0,36,4,1,2040.5027,43,47.45355116,56.68063056,1.194444444,0.111111111,0.027777778,0.00058935455,Low Potential,1.2025795419812086
73381,STOP & SHOP #731 BAKERY,34,26,0,12,2,0,1154.403,15,76.9602,96.20025,1.25,0.166666667,0.0,0.00058909116,Low Potential,0.6800485979257501
37438,STOP & SHOP #784,34,10,0,38,4,1,2157.8354,46,46.90946522,56.78514211,1.210526316,0.105263158,0.026315789,0.0005870431,Low Potential,1.266742424787348
73421,STOP & SHOP #651 BAKERY,34,3,0,9,2,0,927.3864,12,77.2822,103.0429333,1.333333333,0.222222222,0.0,0.000585574,Low Potential,0.5430533790404443
71721,STOP & SHOP #623 BAKERY,34,3,0,9,2,0,924.6264,12,77.0522,102.7362667,1.333333333,0.222222222,0.0,0.000585574,Low Potential,0.541437194755068
37553,2304 GIANT PERRY HALL,34,11,0,10,2,1,361.895,10,36.1895,36.1895,1.0,0.2,0.1,0.00058528886,Low Potential,0.21181311094376723
37266,0198 GIANT FALLS RD.,34,11,0,10,2,1,361.915,10,36.1915,36.1915,1.0,0.2,0.1,0.00058528886,Low Potential,0.21182481672090944
37227,0155 GIANT CRADEROCK WAY,34,11,0,10,2,1,361.905,10,36.1905,36.1905,1.0,0.2,0.1,0.00058528886,Low Potential,0.21181896383233834
37280,0315 GIANT ANNAPOLIS RD.,34,11,0,10,2,1,361.895,10,36.1895,36.1895,1.0,0.2,0.1,0.00058528886,Low Potential,0.21181311094376723
37253,0131 GIANT OLD PHIL. RD.,34,11,0,10,2,1,361.895,10,36.1895,36.1895,1.0,0.2,0.1,0.00058528886,Low Potential,0.21181311094376723
37307,0347 GIANT CAMPUS WAY SO.,34,11,0,13,2,1,542.8475,15,36.18983333,41.7575,1.153846154,0.153846154,0.076923077,0.00058475276,Low Potential,0.31743157635559327
78210,SUPER STOP & SHOP #473 S.M.,34,10,0,13,2,1,542.8675,15,36.19116667,41.75903846,1.153846154,0.153846154,0.076923077,0.00058475276,Low Potential,0.3174432714108843
73911,STOP & SHOP #605 BAKERY,34,3,0,15,2,0,1306.6674,17,76.86278824,87.11116,1.133333333,0.133333333,0.0,0.0005837782,Low Potential,0.7628039345205878
71621,STOP & SHOP #615 BAKERY,34,3,0,13,2,0,1157.163,15,77.1442,89.01253846,1.153846154,0.153846154,0.0,0.0005837782,Low Potential,0.675526525940455
37449,STOP & SHOP #529,34,20,0,72,4,1,3947.0066,90,44.34838876,54.81953611,1.25,0.055555556,0.013888889,0.00058163743,Low Potential,2.295726784225728
37499,STOP & SHOP #2553-WEST ISLIP,34,20,0,72,4,1,4002.5863,96,42.58070532,55.59147639,1.333333333,0.055555556,0.013888889,0.00058163743,Low Potential,2.328054018223571
37391,STOP & SHOP #513,34,20,0,64,4,1,3652.596,84,43.48328571,57.0718125,1.3125,0.0625,0.015625,0.0005791332,Low Potential,2.1153396914054174
37040,STOP & SHOP #558,34,20,0,65,4,1,3551.1513,89,42.27561071,54.63309692,1.369230769,0.061538462,0.015384615,0.0005791332,Low Potential,2.056589695404569
78341,STOP & SHOP #714 S.M.,34,26,0,13,2,1,470.4505,13,36.1885,36.1885,1.0,0.153846154,0.076923077,0.00057749834,Low Potential,0.27168438457726735
37359,STOP & SHOP #2817,34,18,0,71,4,1,3870.3761,89,43.98154659,54.51233944,1.253521127,0.056338028,0.014084507,0.0005730857,Low Potential,2.2180571160550286
37321,0365 GIANT EMMORTON RD,34,11,0,10,2,1,398.1035,11,36.19122727,39.81035,1.1,0.2,0.1,0.0005712566,Low Potential,0.22741925977164645
37219,0147 GIANT LIVINGSTON,34,11,0,10,2,1,398.1035,11,36.19122727,39.81035,1.1,0.2,0.1,0.0005712566,Low Potential,0.22741925977164645
36993,2312 GIANT GLEN BURNIE,34,11,0,10,2,1,398.0935,11,36.19031818,39.80935,1.1,0.2,0.1,0.0005712566,Low Potential,0.22741354720544768
37072,STOP & SHOP #526,34,20,0,47,4,1,2544.8671,58,43.87701897,54.14610851,1.234042553,0.085106383,0.021276596,0.0005710846,Low Potential,1.4533344511855917
78270,STOP & SHOP #608 S.M.,34,3,0,48,2,1,2062.8545,57,36.8366875,42.97613542,1.1875,0.041666667,0.020833333,0.0005709972,Low Potential,1.1778841194409468
52546,PRESIDENTE #32,1,6,0,14,17,2,2657.2837,31,85.71882903,189.8059786,2.214285714,1.214285714,0.142857143,0.0005704326,Low Potential,1.5158011808991956
52530,PRESIDENTE # 35,1,6,0,8,8,0,4933.8474,17,379.5267231,616.730925,2.125,1.0,0.0,0.00056939485,Low Potential,2.809307289607508
37464,SUPER STOP & SHOP #551-BAYSHORE,34,20,0,34,4,1,1852.5464,41,45.18405854,54.48665882,1.205882353,0.117647059,0.029411765,0.00056885317,Low Potential,1.0538268873053136
37112,STOP & SHOP/GU #523-MONROE,34,20,0,28,4,1,1768.2877,33,53.58447576,63.15313214,1.178571429,0.142857143,0.035714286,0.00056768727,Low Potential,1.0038344132799015
37432,STOP & SHOP #679,34,3,0,13,4,1,1177.9559,19,61.99767895,90.61199231,1.461538462,0.307692308,0.076923077,0.0005646771,Low Potential,0.6651647414788662
36823,STOP & SHOP #2570-ROSEDALE,34,20,0,23,4,1,1505.4898,27,55.75888148,65.45607826,1.173913043,0.173913043,0.043478261,0.00056459423,Low Potential,0.849990853225987
37052,STOP & SHOP #819,34,18,0,28,4,1,1606.6461,32,50.20769063,57.38021786,1.142857143,0.142857143,0.035714286,0.0005639462,Low Potential,0.9060619681878131
78353,STOP & SHOP #66 S.M.,34,10,0,52,2,1,2388.541,66,37.32095313,45.93348077,1.269230769,0.038461538,0.019230769,0.00056199625,Low Potential,1.3423510770605644
70151,STOP & SHOP #725 BAKERY BAKERY,34,26,0,12,2,0,1229.1552,16,76.8222,102.4296,1.333333333,0.166666667,0.0,0.00056165754,Low Potential,0.6903642813736572
37381,0335 GIANT FREDERICK,34,11,0,18,2,1,759.9785,21,36.18945238,42.22102778,1.166666667,0.111111111,0.055555556,0.00056153414,Low Potential,0.42675387042781227
37451,STOP & SHOP #640,34,3,0,29,4,1,1798.3056,35,51.38016,62.01053793,1.206896552,0.137931034,0.034482759,0.0005609505,Low Potential,1.0087604036271571
